change of median rent,College00_16,mdfami00_16,Geo_ID,NYC Neighborhood Tabulation Area name
0.138604651,0.12,0.577232701,36081070700,Forest Hills
1.014201183,0.156,0.498551821,36081070900,Forest Hills
0.695249131,0.021,0.18244471,36081071100,Forest Hills
1.014051522,0.352,1.024207041,36081071303,Forest Hills
0.567915691,0.037,0.32524652,36081071304,Forest Hills
1.005476451,0.272,0.629542161,36081071305,Forest Hills
0.682365827,0.015,0.50478593,36081071306,Forest Hills
0.780839895,0.164,0.537202114,36081071701,Rego Park
0.61023622,0.233,0.178243095,36081071702,Rego Park
0.888739946,0.099,0.688782904,36081071900,Forest Hills
0.566063978,0.09,0.554124164,36081072100,Forest Hills
0.863843648,0.074,0.471137838,36081072300,Forest Hills
0.674132139,0.486,0.630542429,36081072900,Forest Hills
1.076502732,0.056,0.669850863,36081073100,Forest Hills
0.938534279,0.192,0.572098882,36081073700,Forest Hills
0.843850267,0.27,0.675737651,36081073900,Forest Hills
0.965789474,0.161,0.413409651,36081074100,Forest Hills
0.610303831,0.037,0.310778779,36081074300,Forest Hills
0.785932722,0.489,0.843621177,36081074500,Forest Hills
0.487632509,-0.021,0.387572985,36081074700,Forest Hills
0.032524522,0.251,0.605597145,36081074900,Forest Hills
0.91367713,0.364,0.446783596,36081075701,Forest Hills
0.608744395,0.11,0.751682516,36081075702,Forest Hills
0.735263702,0.511,0.712101123,36081076901,Forest Hills
0.953828829,0.304,0.745261229,36081076902,Forest Hills
0.504739336,0.229,0.458321132,36081077300,Kew Gardens
0.799222798,-0.042,1.310764586,36081077500,Kew Gardens
0.610995851,0.234,0.424104265,36081077902,Kew Gardens Hills
0.570379437,0.593,0.707867311,36081077903,Kew Gardens Hills
0.977855478,-0.158,0.240100285,36081077904,Kew Gardens Hills
0.679104478,0.061,0.430763639,36081077905,Kew Gardens Hills
1.277091907,0.457,0.758817029,36081077906,Kew Gardens Hills
0.957475995,0.731,0.402436095,36081077907,Kew Gardens Hills
0.949245542,-0.015,0.178550836,36081077908,Kew Gardens Hills
1.40052356,0.125,0.582640776,36081078800,Baisley Park
0.564042303,0.809,0.324063422,36081079000,Baisley Park
0.889884763,0.485,0.480795675,36081079200,Baisley Park
0.552132701,0.041,0.519801859,36081079701,Flushing
0.627962085,-0.501,-0.164856885,36081079702,Flushing
0.390756303,-0.097,-0.277909817,36081079900,Queensboro Hill
0.778834721,-0.466,0.113411633,36081080301,Queensboro Hill
1.420157068,0.113,0.20774638,36081080302,Queensboro Hill
0.450724638,0.105,0.588206645,36081080900,Kew Gardens Hills
0.767012687,0.539,0.032147348,36081081400,South Ozone Park
0.46049896,-0.159,0.150971687,36081081800,South Ozone Park
0.503496503,-0.25,-0.065158214,36081083700,Queensboro Hill
0.896039604,0.199,0.277568978,36081083800,South Ozone Park
0.35259434,0.529,0.256089003,36081084000,South Ozone Park
0.315231788,-0.423,-0.330679157,36081084500,Flushing
0.88681592,0.35,0.230211284,36081084601,South Ozone Park
0.732851986,1.182,0.247354565,36081084602,South Ozone Park
0.917771883,-0.39,-0.205163911,36081084900,Flushing
0.692033294,-0.28,0.150219024,36081085300,Flushing
0.667098446,-0.028,0.045540954,36081085500,Flushing
0.713735558,-0.168,0.171009513,36081085700,Flushing
0.733870968,-0.324,-0.088975,36081085900,Flushing
0.56234414,-0.127,-0.046411375,36081086100,East Flushing
0.645080946,-0.121,0.324426649,36081086300,Murray Hill
0.784933171,0.387,-0.1048,36081086400,South Ozone Park
0.747058824,-0.121,0.189737984,36081086500,Flushing
0.734782609,-0.421,-0.302161399,36081086900,Flushing
0.412757974,0.372,0.32329404,36081087100,Flushing
1.004689332,0.19,0.297908892,36081088400,Lindenwood-Howard Beach
1.276051188,0.313,0.01725267,36081088901,Flushing
1.733425414,0.758,0.663112068,36081089200,Lindenwood-Howard Beach
1.181428571,0.072,0.497823153,36081090700,College Point
1.02020202,0.438,0.688969529,36081091601,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
0.850478469,-0.175,-0.099358105,36081091900,College Point
0.540425532,0.124,0.572545033,36081092200,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
0.633979475,-0.431,0.074407214,36081092500,College Point
0.913393756,-0.001,0.479921347,36081092800,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
0.68045977,0.198,-0.030006555,36081092900,College Point
0.993297587,0.406,0.39489618,36081093401,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
0.800807537,0.276,0.757488307,36081093402,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
0.664098613,-0.078,0.634218944,36081093800,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
0.811422414,0.127,0.383427989,36081093900,College Point
0.946957878,0.637,0.832569866,36081094201,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
0.976470588,2.024,0.885395157,36081094202,Hammels-Arverne-Edgemere
0.830374753,0.459,0.442785711,36081094203,Hammels-Arverne-Edgemere
0.671161826,0.324,0.266825198,36081094500,Whitestone
1.022757697,0.487,-0.037511111,36081094700,College Point
1.143769968,1.055,1.029879493,36081095400,Hammels-Arverne-Edgemere
0.751642576,0.287,0.280397286,36081096400,Hammels-Arverne-Edgemere
0.602985075,0.304,0.332180424,36081097202,Hammels-Arverne-Edgemere
0.282608696,0.537,0.21242277,36081097203,Hammels-Arverne-Edgemere
1.509433962,0.557,0.95139954,36081097204,Hammels-Arverne-Edgemere
0.852090032,0.07,0.324883432,36081097300,Whitestone
0.458801498,0.03,0.527037235,36081098100,Whitestone
0.534446764,0.264,0.75853373,36081098700,Whitestone
0.924821002,0.417,0.435752897,36081099100,Whitestone
0.700490998,0.124,0.824002862,36081099200,Hammels-Arverne-Edgemere
1.088578089,0.695,0.499285691,36081099701,Ft. Totten-Bay Terrace-Clearview
0.7375,0.112,0.449357369,36081099703,Ft. Totten-Bay Terrace-Clearview
0.5,0.225,0.264080464,36081099704,Ft. Totten-Bay Terrace-Clearview
1.025,0.103,0.661017418,36081099705,Ft. Totten-Bay Terrace-Clearview
0.821321321,0.288,0.718960458,36081099801,Far Rockaway-Bayswater
0.504504505,1.259,0.247058824,36081099802,Far Rockaway-Bayswater
1.209210526,0.552,0.847684532,36081100801,Far Rockaway-Bayswater
0.632894737,0.135,0.399093848,36081100802,Far Rockaway-Bayswater
0.914018692,0.661,0.276304354,36081101001,Far Rockaway-Bayswater
1.416149068,0.124,0.436183738,36081101002,Far Rockaway-Bayswater
1.31122449,0.257,0.259995298,36081101700,Ft. Totten-Bay Terrace-Clearview
0.728525981,0.289,0.188198935,36081102900,Whitestone
0.424483307,0.346,0.581981982,36081103201,Far Rockaway-Bayswater
0.96031746,0.392,0.664955698,36081103202,Far Rockaway-Bayswater
0.75987526,0.378,0.450671797,36081103300,Whitestone
0.621167161,0.406,0.339486024,36081103900,Whitestone
0.684804928,0.036,0.006443103,36081104700,Murray Hill
0.742268041,-0.019,0.435499163,36081105900,Murray Hill
0.705882353,0.929,0.639888569,36081107201,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel
0.549234136,-0.035,0.147657242,36081108500,Bayside-Bayside Hills
1.080301129,0.22,0.28444353,36081109300,Bayside-Bayside Hills
0.798590131,0.189,0.495063713,36081109700,Bayside-Bayside Hills
0.873737374,0.227,0.246110649,36081109900,Bayside-Bayside Hills
0.872093023,0.102,-0.046864874,36081111300,Bayside-Bayside Hills
0.955191257,0.079,0.917042557,36081112300,Bayside-Bayside Hills
0.861445783,0.429,0.391320353,36081112900,Bayside-Bayside Hills
0.990228013,0.426,0.499709347,36081113300,Bayside-Bayside Hills
0.77293578,0.08,-0.037551135,36081113900,Auburndale
0.485279188,0.406,0.547098125,36081114100,Murray Hill
0.531986532,-0.057,0.135691383,36081114700,Murray Hill
0.91087963,0.016,-0.130004463,36081115100,Murray Hill
0.756653992,-0.413,-0.009362656,36081115500,Murray Hill
0.741697417,-0.289,0.085861724,36081115700,Murray Hill
0.765625,-0.261,0.427037783,36081115900,Murray Hill
0.620454545,-0.084,0.374121977,36081116100,Flushing
0.730337079,-0.403,-0.048572902,36081116300,Murray Hill
0.622559653,-0.418,-0.004174283,36081116700,Murray Hill
0.70602706,0.087,0.070973422,36081117100,Murray Hill
0.57735426,0.093,0.300695762,36081117500,Murray Hill
0.717777778,0.29,0.223973116,36081118100,Auburndale
0.724705882,-0.22,0.270092296,36081118500,East Flushing
0.494199536,-0.328,-0.071158481,36081118700,East Flushing
0.362549801,0.367,0.497466736,36081118900,East Flushing
0.88593577,-0.368,0.141416202,36081119100,East Flushing
0.814117647,0.534,0.143788989,36081119300,East Flushing
0.659551761,0.54,0.196888073,36081119500,East Flushing
0.800965018,0.044,-0.102750355,36081119900,East Flushing
0.46969697,-0.244,0.203724841,36081120100,East Flushing
0.531891892,-0.186,0.0104579,36081120300,East Flushing
0.430107527,-0.345,-0.11757449,36081120500,East Flushing
0.87620064,0.388,0.289075067,36081120700,East Flushing
0.618015964,0.165,0.256197507,36081121500,Queensboro Hill
0.891504606,-0.053,0.444963356,36081122300,Pomonok-Flushing Heights-Hillcrest
0.936134454,0.009,0.221365292,36081122701,Pomonok-Flushing Heights-Hillcrest
0.486746988,0.704,0.280861552,36081122702,Pomonok-Flushing Heights-Hillcrest
0.974391805,-0.088,0.187216138,36081124100,Pomonok-Flushing Heights-Hillcrest
0.834825871,0.217,0.098177702,36081124700,Pomonok-Flushing Heights-Hillcrest
0.837237978,0.092,0.049822714,36081125700,Kew Gardens Hills
0.231724138,-0.131,-0.023938969,36081126500,Pomonok-Flushing Heights-Hillcrest
0.35042735,-0.125,0.554411106,36081126700,Pomonok-Flushing Heights-Hillcrest
0.271267103,-0.052,0.341622249,36081127700,Jamaica Estates-Holliswood
2.516174402,0.166,0.5102322,36081129102,Oakland Gardens
0.795336788,0.164,0.261165382,36081129103,Oakland Gardens
0.295336788,0.271,0.515677492,36081129104,Oakland Gardens
0.9136,0.201,0.621523645,36081130100,Bellerose
0.577861163,0.169,0.248387444,36081133300,Fresh Meadows-Utopia
0.519950125,0.217,0.303357875,36081133900,Fresh Meadows-Utopia
0.60035057,-0.002,0.187804491,36081134100,Fresh Meadows-Utopia
0.919860627,0.038,0.147786276,36081134700,Fresh Meadows-Utopia
0.823027719,-0.012,0.11707274,36081136700,Oakland Gardens
0.706652126,0.098,0.317351353,36081137700,Oakland Gardens
0.524886878,-0.046,0.285958142,36081138501,Oakland Gardens
0.37734375,0.095,0.276283403,36081139900,Bayside-Bayside Hills
0.520953164,0.571,0.407783784,36081140300,Bayside-Bayside Hills
0.173553719,0.71,0.522704264,36081140901,Bayside-Bayside Hills
0.528119508,0.108,0.586061085,36081140902,Auburndale
0.571589628,0.223,0.232684405,36081141700,Auburndale
0.665743306,0.203,0.164023238,36081142900,Auburndale
0.943107221,0.269,0.22071044,36081143500,Bayside-Bayside Hills
0.844636252,0.325,0.436373819,36081144100,Bayside-Bayside Hills
0.592195122,0.183,0.733869892,36081144700,Bayside-Bayside Hills
0.799,0.411,0.221238938,36081145101,Auburndale
0.759358289,0.206,0.530036969,36081145102,Bayside-Bayside Hills
0.880648899,0.146,0.420264758,36081145900,Auburndale
0.60371517,0.606,0.735865098,36081146300,Bayside-Bayside Hills
1.030144168,0.07,0.159574468,36081146700,Bayside-Bayside Hills
0.612840467,0.21,0.146014286,36081147100,Bayside-Bayside Hills
0.754527163,0.059,0.225439799,36081147900,Douglas Manor-Douglaston-Little Neck
0.618284637,0.001,0.297049361,36081148300,Douglas Manor-Douglaston-Little Neck
0.626916525,0.233,0.157165076,36081150701,Douglas Manor-Douglaston-Little Neck
0.634920635,0.017,0.233354276,36081150702,Douglas Manor-Douglaston-Little Neck
0.90645463,0.134,0.28467424,36081152901,Douglas Manor-Douglaston-Little Neck
1.375714286,0.261,0.419083787,36081152902,Douglas Manor-Douglaston-Little Neck
0.510848126,0.001,-0.099718426,36081155101,Glen Oaks-Floral Park-New Hyde Park
0.749693252,0.048,0.664145818,36081155102,Glen Oaks-Floral Park-New Hyde Park
4.995475113,2.398,7.2,36081156700,Bellerose
0.829787234,0.24,0.356250463,36081157101,Bellerose
0.905434783,0.208,0.066395735,36081157102,Bellerose
1.208393632,0.339,0.854947046,36081157901,Glen Oaks-Floral Park-New Hyde Park
1.060295791,0.066,0.62382944,36081157902,Glen Oaks-Floral Park-New Hyde Park
0.987878788,0.367,0.47261249,36081157903,Glen Oaks-Floral Park-New Hyde Park
0.572992701,0.092,0.223921105,36081161700,Bellerose
0.669756663,0.156,0.270421613,36081162100,Bellerose
0.660944206,0.277,0.797123016,36085000300,West New Brighton-New Brighton-St. George
0.648526077,0.335,0.356888707,36085000600,Stapleton-Rosebank
0.483180428,-0.128,0.299125797,36085000700,West New Brighton-New Brighton-St. George
0.672153635,0.821,0.458625,36085000800,Stapleton-Rosebank
0.630890052,0.082,0.271280124,36085000900,West New Brighton-New Brighton-St. George
0.629943503,0.147,0.468326496,36085001100,West New Brighton-New Brighton-St. George
0.503259452,0.17,0.174762506,36085001700,Stapleton-Rosebank
1.261136713,0.94,0.529092063,36085001800,Grasmere-Arrochar-Ft. Wadsworth
0.512971698,0.593,1.150078618,36085002001,Stapleton-Rosebank
0.749435666,0.903,0.6539832,36085002002,Grasmere-Arrochar-Ft. Wadsworth
0.701453104,-0.031,0.158887047,36085002100,Stapleton-Rosebank
0.853691275,0.571,-0.205298013,36085002700,Stapleton-Rosebank
1.074168798,0.285,0.696024756,36085002900,Stapleton-Rosebank
0.482394366,0.018,0.710428263,36085003300,Grymes Hill-Clifton-Fox Hills
0.93715847,0.15,0.193533072,36085003600,Stapleton-Rosebank
0.685208597,0.021,0.035537079,36085003900,Grymes Hill-Clifton-Fox Hills
1.336158192,0.623,0.532893742,36085004000,Grymes Hill-Clifton-Fox Hills
0.823924731,0.229,0.538615983,36085004700,Grymes Hill-Clifton-Fox Hills
1.312121212,0.388,0.380412977,36085005000,Grasmere-Arrochar-Ft. Wadsworth
0.577723378,0.239,0.63153933,36085005900,New Brighton-Silver Lake
0.311004785,0.937,0.260902213,36085006400,Grasmere-Arrochar-Ft. Wadsworth
0.694677871,-0.055,0.405322291,36085006700,New Brighton-Silver Lake
0.989056088,0.568,0.393738124,36085007000,Old Town-Dongan Hills-South Beach
0.5328,2.471,1.33126057,36085007400,Grasmere-Arrochar-Ft. Wadsworth
0.792732167,-0.264,-0.127761468,36085007500,New Brighton-Silver Lake
0.689189189,0.245,0.168837524,36085007700,West New Brighton-New Brighton-St. George
0.404977376,0.445,0.741941379,36085008100,West New Brighton-New Brighton-St. George
0.57493188,0.535,0.084014369,36085009601,Old Town-Dongan Hills-South Beach
0.586075949,0.821,0.658334547,36085009602,Old Town-Dongan Hills-South Beach
1.099099099,0.135,0.781801664,36085009700,West New Brighton-New Brighton-St. George
0.48516129,0.575,0.130498511,36085010500,New Brighton-Silver Lake
0.78184111,0.612,0.614122213,36085011201,Old Town-Dongan Hills-South Beach
0.507263923,0.953,0.497709347,36085011202,New Dorp-Midland Beach
0.331967213,0.233,0.106674896,36085011401,Old Town-Dongan Hills-South Beach
0.783544304,0.755,0.552198645,36085011402,New Dorp-Midland Beach
0.628025478,0.076,0.521030806,36085012100,New Brighton-Silver Lake
0.381997805,0.477,0.518973756,36085012200,New Dorp-Midland Beach
0.607329843,-0.07,0.077458819,36085012500,West New Brighton-New Brighton-St. George
0.505481121,0.931,0.382334796,36085012804,New Dorp-Midland Beach
0.959016393,0.21,0.232787918,36085012805,Oakwood-Oakwood Beach
1.032786885,0.59,0.427297293,36085012806,Oakwood-Oakwood Beach
0.405432596,0.26,0.614347144,36085013201,Oakwood-Oakwood Beach
0.835178352,0.555,0.29018353,36085013203,Great Kills
0.618119266,0.585,0.601010176,36085013204,Oakwood-Oakwood Beach
0.651685393,1.788,0.121059186,36085013301,West New Brighton-New Brighton-St. George
0.693402329,0.141,0.199066288,36085013302,West New Brighton-New Brighton-St. George
0.447031432,0.074,0.159142145,36085013400,New Dorp-Midland Beach
0.575797872,0.569,0.468868484,36085013800,Oakwood-Oakwood Beach
0.735694823,0.694,0.825295455,36085014100,West New Brighton-New Brighton-St. George
0.552971576,0.506,0.531353084,36085014604,Great Kills
0.586466165,0.339,0.702395733,36085014605,Great Kills
1.0968523,0.542,0.554869733,36085014606,Great Kills
1.007185629,0.514,0.164098475,36085014607,Great Kills
1.102994012,0.354,0.187881049,36085014608,Great Kills
0.491442543,0.418,0.571561338,36085014700,Westerleigh
0.445322793,0.386,0.821615525,36085015100,Westerleigh
0.223880597,0.286,0.724296973,36085015601,Great Kills
0.579325197,0.16,0.254065041,36085015602,Annadale-Huguenot-Prince's Bay-Eltingville
1.488428745,0.596,0.292705784,36085015603,Great Kills
0.986873508,0.353,0.107404992,36085016901,Westerleigh
0.413245033,0.411,0.371855307,36085017005,Annadale-Huguenot-Prince's Bay-Eltingville
0.55707196,0.991,0.443314286,36085017007,Arden Heights
0.144208038,0.387,0.192068979,36085017008,Arden Heights
0.494310999,0.489,0.288024454,36085017009,Arden Heights
0.440401506,0.308,0.379907199,36085017010,Arden Heights
0.315545244,0.307,0.290692425,36085017011,Annadale-Huguenot-Prince's Bay-Eltingville
0.5,0.463,0.195331847,36085017012,Annadale-Huguenot-Prince's Bay-Eltingville
-0.016393443,0.294,0.355333949,36085017300,New Springville-Bloomfield-Travis
0.389851485,0.648,0.369982377,36085017600,Annadale-Huguenot-Prince's Bay-Eltingville
0.459266802,0.341,0.431274647,36085017700,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
0.266832918,0.184,1.010971787,36085018100,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
1.002515723,0.676,0.404556029,36085018701,Westerleigh
0.152562574,0.096,0.385691224,36085018702,New Springville-Bloomfield-Travis
0.475765306,0.3,0.161639448,36085018901,Westerleigh
0.749706228,0.05,0.192106038,36085018902,New Springville-Bloomfield-Travis
0.73433584,0.662,0.554650539,36085019700,Westerleigh
0.630829016,0.362,0.451707064,36085019800,Annadale-Huguenot-Prince's Bay-Eltingville
0.617610063,0.514,0.293468196,36085020100,Westerleigh
0.756923077,-0.052,0.273096905,36085020700,Port Richmond
0.800671892,0.3,0.390324489,36085020801,Rossville-Woodrow
0.478991597,0.674,0.430784844,36085020803,Rossville-Woodrow
0.438188494,0.101,0.33014165,36085020804,Rossville-Woodrow
0.404151404,0.462,0.219547536,36085021300,Port Richmond
0.344224037,1.266,0.295196978,36085022300,Mariner's Harbor-Arlington-Port Ivory-Graniteville
0.722222222,0.751,0.612340089,36085022600,Charleston-Richmond Valley-Tottenville
1.176151762,0.096,0.436922599,36085023100,Mariner's Harbor-Arlington-Port Ivory-Graniteville
0.27388535,1.754,0.194880809,36085023900,Mariner's Harbor-Arlington-Port Ivory-Graniteville
0.670072993,0.297,0.173813371,36085024401,Charleston-Richmond Valley-Tottenville
0.881751825,0.684,0.531436732,36085024402,Charleston-Richmond Valley-Tottenville
0.849030471,1.463,0.438845273,36085024700,Port Richmond
0.47375,0.708,0.197168917,36085024800,Charleston-Richmond Valley-Tottenville
0.992327366,0.197,0.53056322,36085025100,Port Richmond
0.819883041,0.313,0.212007796,36085027301,New Springville-Bloomfield-Travis
0.891925466,-0.041,0.304674272,36085027302,New Springville-Bloomfield-Travis
0.373767258,0.237,0.448310863,36085027702,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
0.811794228,0.054,0.638927242,36085027704,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
0.707446809,-0.011,0.611650485,36085027705,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
0.799202128,0.071,0.509902913,36085027706,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
0.377805486,0.416,0.437162819,36085027900,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill
0.838974359,0.62,0.4459048,36085029102,New Springville-Bloomfield-Travis
0.297845374,0.011,0.163261542,36085029103,New Springville-Bloomfield-Travis
0.948621554,0.064,0.332391727,36085029104,New Springville-Bloomfield-Travis
0.62377451,0.712,0.343428342,36085030301,Mariner's Harbor-Arlington-Port Ivory-Graniteville
0.939497717,0.659,0.534192342,36085030302,Mariner's Harbor-Arlington-Port Ivory-Graniteville
0.103359173,0.667,0.298635278,36085031901,Mariner's Harbor-Arlington-Port Ivory-Graniteville
0.687927107,0.545,-0.116229245,36085031902,Mariner's Harbor-Arlington-Port Ivory-Graniteville
0.856164384,-0.253,0.390868322,36085032300,Mariner's Harbor-Arlington-Port Ivory-Graniteville
