Geography Type Description,Geography Name,Sits in State,GeoID,Formatted GeoID,Per Capita Income,Data Time Period,Geographic Vintage,Data Source,Selected Location
GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,apci,TimeFrame,GeoVintage,Source,Location
Census Tract,36047116400,NY,36047116400,36047116400,14075,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047116600,NY,36047116600,36047116600,10686,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047116800,NY,36047116800,36047116800,9806,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047117000,NY,36047117000,36047117000,9686,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047117201,NY,36047117201,36047117201,12572,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047117202,NY,36047117202,36047117202,10327,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047117400,NY,36047117400,36047117400,10828,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047117601,NY,36047117601,36047117601,11248,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047117602,NY,36047117602,36047117602,14105,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047117800,NY,36047117800,36047117800,11255,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047118000,NY,36047118000,36047118000,N/A,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047118201,NY,36047118201,36047118201,11920,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047118202,NY,36047118202,36047118202,12089,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047118400,NY,36047118400,36047118400,10498,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047118600,NY,36047118600,36047118600,14572,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047118800,NY,36047118800,36047118800,8581,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047119000,NY,36047119000,36047119000,8570,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047119200,NY,36047119200,36047119200,10604,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047119400,NY,36047119400,36047119400,10862,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047119600,NY,36047119600,36047119600,11652,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047120000,NY,36047120000,36047120000,11738,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047120200,NY,36047120200,36047120200,13080,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047120800,NY,36047120800,36047120800,12939,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047121000,NY,36047121000,36047121000,5763,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047121400,NY,36047121400,36047121400,7004,2000,2000,Census,"New York (City, 2020)"
Census Tract,36047122000,NY,36047122000,36047122000,11998,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061000201,NY,36061000201,36061000201,9649,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061000202,NY,36061000202,36061000202,15606,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061000500,NY,36061000500,36061000500,N/A,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061000600,NY,36061000600,36061000600,9498,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061000700,NY,36061000700,36061000700,62401,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061000800,NY,36061000800,36061000800,12500,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061000900,NY,36061000900,36061000900,60677,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061001001,NY,36061001001,36061001001,34871,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061001002,NY,36061001002,36061001002,10762,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061001200,NY,36061001200,36061001200,23683,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061001300,NY,36061001300,36061001300,55842,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061001401,NY,36061001401,36061001401,32173,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061001402,NY,36061001402,36061001402,14200,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061001501,NY,36061001501,36061001501,35724,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061001502,NY,36061001502,36061001502,40354,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061001600,NY,36061001600,36061001600,13530,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061001800,NY,36061001800,36061001800,10509,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002000,NY,36061002000,36061002000,6513,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002100,NY,36061002100,36061002100,93042,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002201,NY,36061002201,36061002201,15622,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002202,NY,36061002202,36061002202,26935,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002400,NY,36061002400,36061002400,8622,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002500,NY,36061002500,36061002500,8083,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002601,NY,36061002601,36061002601,15572,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002602,NY,36061002602,36061002602,24576,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002700,NY,36061002700,36061002700,18838,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002800,NY,36061002800,36061002800,17959,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061002900,NY,36061002900,36061002900,11083,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061003001,NY,36061003001,36061003001,20890,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061003002,NY,36061003002,36061003002,30267,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061003100,NY,36061003100,36061003100,26121,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061003200,NY,36061003200,36061003200,28783,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061003300,NY,36061003300,36061003300,108086,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061003400,NY,36061003400,36061003400,29682,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061003601,NY,36061003601,36061003601,14242,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061003602,NY,36061003602,36061003602,26336,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061003800,NY,36061003800,36061003800,34712,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061003900,NY,36061003900,36061003900,58957,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061004000,NY,36061004000,36061004000,40194,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061004100,NY,36061004100,36061004100,13899,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061004200,NY,36061004200,36061004200,46164,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061004300,NY,36061004300,36061004300,33014,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061004401,NY,36061004401,36061004401,46538,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061004402,NY,36061004402,36061004402,41534,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061004500,NY,36061004500,36061004500,41222,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061004700,NY,36061004700,36061004700,61247,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061004800,NY,36061004800,36061004800,55889,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061004900,NY,36061004900,36061004900,69011,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005000,NY,36061005000,36061005000,74659,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005100,NY,36061005100,36061005100,70011,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005200,NY,36061005200,36061005200,59111,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005300,NY,36061005300,36061005300,54375,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005400,NY,36061005400,36061005400,72717,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005501,NY,36061005501,36061005501,55171,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005502,NY,36061005502,36061005502,69642,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005600,NY,36061005600,36061005600,98479,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005700,NY,36061005700,36061005700,90430,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005800,NY,36061005800,36061005800,83786,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061005900,NY,36061005900,36061005900,71575,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061006000,NY,36061006000,36061006000,64985,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061006100,NY,36061006100,36061006100,60333,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061006200,NY,36061006200,36061006200,15738,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061006300,NY,36061006300,36061006300,85163,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061006400,NY,36061006400,36061006400,55312,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061006500,NY,36061006500,36061006500,44832,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061006600,NY,36061006600,36061006600,36760,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061006700,NY,36061006700,36061006700,56634,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061006800,NY,36061006800,36061006800,54369,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061006900,NY,36061006900,36061006900,81049,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061007000,NY,36061007000,36061007000,62682,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061007100,NY,36061007100,36061007100,71468,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061007200,NY,36061007200,36061007200,63367,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061007300,NY,36061007300,36061007300,67084,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061007400,NY,36061007400,36061007400,64446,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061007500,NY,36061007500,36061007500,71328,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061007600,NY,36061007600,36061007600,43911,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061007700,NY,36061007700,36061007700,77500,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061007800,NY,36061007800,36061007800,72512,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061007900,NY,36061007900,36061007900,70314,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061008000,NY,36061008000,36061008000,70665,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061008100,NY,36061008100,36061008100,60945,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061008200,NY,36061008200,36061008200,74562,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061008300,NY,36061008300,36061008300,28056,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061008400,NY,36061008400,36061008400,47682,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061008600,NY,36061008600,36061008600,106061,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061008700,NY,36061008700,36061008700,61727,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061008800,NY,36061008800,36061008800,59752,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061008900,NY,36061008900,36061008900,47422,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061009000,NY,36061009000,36061009000,73969,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061009100,NY,36061009100,36061009100,58870,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061009200,NY,36061009200,36061009200,58166,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061009300,NY,36061009300,36061009300,53062,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061009400,NY,36061009400,36061009400,14829,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061009500,NY,36061009500,36061009500,36096,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061009600,NY,36061009600,36061009600,68296,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061009700,NY,36061009700,36061009700,26186,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061009800,NY,36061009800,36061009800,71928,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061009900,NY,36061009900,36061009900,40377,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061010000,NY,36061010000,36061010000,77390,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061010100,NY,36061010100,36061010100,32106,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061010200,NY,36061010200,36061010200,184348,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061010300,NY,36061010300,36061010300,49931,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061010400,NY,36061010400,36061010400,88072,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061010601,NY,36061010601,36061010601,105646,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061010602,NY,36061010602,36061010602,56238,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061010800,NY,36061010800,36061010800,83845,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061010900,NY,36061010900,36061010900,71433,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011000,NY,36061011000,36061011000,75937,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011100,NY,36061011100,36061011100,34155,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011201,NY,36061011201,36061011201,66231,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011202,NY,36061011202,36061011202,296030,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011203,NY,36061011203,36061011203,106353,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011300,NY,36061011300,36061011300,20789,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011401,NY,36061011401,36061011401,148355,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011402,NY,36061011402,36061011402,125949,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011500,NY,36061011500,36061011500,49050,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011600,NY,36061011600,36061011600,41830,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011700,NY,36061011700,36061011700,1866,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011800,NY,36061011800,36061011800,92745,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061011900,NY,36061011900,36061011900,29256,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061012000,NY,36061012000,36061012000,131255,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061012100,NY,36061012100,36061012100,35834,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061012200,NY,36061012200,36061012200,122197,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061012400,NY,36061012400,36061012400,66629,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061012500,NY,36061012500,36061012500,71720,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061012600,NY,36061012600,36061012600,88727,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061012700,NY,36061012700,36061012700,37063,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061012800,NY,36061012800,36061012800,126557,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061012900,NY,36061012900,36061012900,40810,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061013000,NY,36061013000,36061013000,166823,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061013100,NY,36061013100,36061013100,53534,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061013200,NY,36061013200,36061013200,66723,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061013300,NY,36061013300,36061013300,41854,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061013400,NY,36061013400,36061013400,75285,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061013500,NY,36061013500,36061013500,15385,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061013600,NY,36061013600,36061013600,73726,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061013700,NY,36061013700,36061013700,91599,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061013800,NY,36061013800,36061013800,70844,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061013900,NY,36061013900,36061013900,65395,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014000,NY,36061014000,36061014000,101660,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014200,NY,36061014200,36061014200,148778,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014300,NY,36061014300,36061014300,18000,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014401,NY,36061014401,36061014401,88501,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014402,NY,36061014402,36061014402,72824,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014500,NY,36061014500,36061014500,114315,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014601,NY,36061014601,36061014601,61004,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014602,NY,36061014602,36061014602,67921,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014700,NY,36061014700,36061014700,41355,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014801,NY,36061014801,36061014801,92474,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014802,NY,36061014802,36061014802,99982,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061014900,NY,36061014900,36061014900,100755,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015001,NY,36061015001,36061015001,124031,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015002,NY,36061015002,36061015002,130641,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015100,NY,36061015100,36061015100,42286,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015200,NY,36061015200,36061015200,48435,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015300,NY,36061015300,36061015300,105527,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015400,NY,36061015400,36061015400,49460,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015500,NY,36061015500,36061015500,75606,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015601,NY,36061015601,36061015601,38683,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015602,NY,36061015602,36061015602,10162,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015700,NY,36061015700,36061015700,84194,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015801,NY,36061015801,36061015801,84167,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015802,NY,36061015802,36061015802,39492,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061015900,NY,36061015900,36061015900,75859,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016001,NY,36061016001,36061016001,139657,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016002,NY,36061016002,36061016002,53039,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016100,NY,36061016100,36061016100,86009,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016200,NY,36061016200,36061016200,11678,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016300,NY,36061016300,36061016300,81223,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016400,NY,36061016400,36061016400,11033,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016500,NY,36061016500,36061016500,93706,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016600,NY,36061016600,36061016600,15372,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016700,NY,36061016700,36061016700,80139,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016800,NY,36061016800,36061016800,27827,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061016900,NY,36061016900,36061016900,74111,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017000,NY,36061017000,36061017000,16877,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017100,NY,36061017100,36061017100,87427,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017201,NY,36061017201,36061017201,10783,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017202,NY,36061017202,36061017202,15404,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017300,NY,36061017300,36061017300,76245,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017401,NY,36061017401,36061017401,13740,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017402,NY,36061017402,36061017402,12051,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017500,NY,36061017500,36061017500,73422,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017700,NY,36061017700,36061017700,46312,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017800,NY,36061017800,36061017800,12844,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061017900,NY,36061017900,36061017900,51647,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061018000,NY,36061018000,36061018000,7805,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061018100,NY,36061018100,36061018100,45682,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061018200,NY,36061018200,36061018200,9709,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061018300,NY,36061018300,36061018300,44507,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061018400,NY,36061018400,36061018400,9202,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061018500,NY,36061018500,36061018500,57754,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061018600,NY,36061018600,36061018600,9748,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061018700,NY,36061018700,36061018700,43425,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061018800,NY,36061018800,36061018800,8752,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061018900,NY,36061018900,36061018900,17399,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019000,NY,36061019000,36061019000,11291,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019100,NY,36061019100,36061019100,42354,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019200,NY,36061019200,36061019200,7907,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019300,NY,36061019300,36061019300,18903,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019400,NY,36061019400,36061019400,10226,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019500,NY,36061019500,36061019500,39115,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019600,NY,36061019600,36061019600,10915,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019701,NY,36061019701,36061019701,40585,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019702,NY,36061019702,36061019702,15855,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019800,NY,36061019800,36061019800,21543,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061019900,NY,36061019900,36061019900,31593,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020000,NY,36061020000,36061020000,18291,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020101,NY,36061020101,36061020101,13820,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020102,NY,36061020102,36061020102,12664,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020200,NY,36061020200,36061020200,10063,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020300,NY,36061020300,36061020300,12239,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020400,NY,36061020400,36061020400,8083,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020500,NY,36061020500,36061020500,33213,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020600,NY,36061020600,36061020600,15602,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020701,NY,36061020701,36061020701,29500,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020702,NY,36061020702,36061020702,15600,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020800,NY,36061020800,36061020800,20136,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020901,NY,36061020901,36061020901,9786,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061020902,NY,36061020902,36061020902,13033,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021000,NY,36061021000,36061021000,15904,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021100,NY,36061021100,36061021100,23087,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021200,NY,36061021200,36061021200,21678,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021301,NY,36061021301,36061021301,10895,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021302,NY,36061021302,36061021302,7511,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021400,NY,36061021400,36061021400,19278,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021600,NY,36061021600,36061021600,14877,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021701,NY,36061021701,36061021701,13470,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021702,NY,36061021702,36061021702,10309,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021800,NY,36061021800,36061021800,15075,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061021900,NY,36061021900,36061021900,9288,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022000,NY,36061022000,36061022000,15221,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022101,NY,36061022101,36061022101,16775,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022102,NY,36061022102,36061022102,19465,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022200,NY,36061022200,36061022200,13287,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022301,NY,36061022301,36061022301,10101,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022302,NY,36061022302,36061022302,11235,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022400,NY,36061022400,36061022400,9650,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022500,NY,36061022500,36061022500,10957,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022600,NY,36061022600,36061022600,18517,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022701,NY,36061022701,36061022701,16672,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022702,NY,36061022702,36061022702,7943,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022800,NY,36061022800,36061022800,15275,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061022900,NY,36061022900,36061022900,10903,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023000,NY,36061023000,36061023000,12361,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023101,NY,36061023101,36061023101,15616,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023102,NY,36061023102,36061023102,8582,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023200,NY,36061023200,36061023200,10867,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023300,NY,36061023300,36061023300,11724,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023400,NY,36061023400,36061023400,14954,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023501,NY,36061023501,36061023501,14506,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023502,NY,36061023502,36061023502,11405,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023600,NY,36061023600,36061023600,15659,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023700,NY,36061023700,36061023700,11785,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023800,NY,36061023800,36061023800,26199,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061023900,NY,36061023900,36061023900,12062,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061024000,NY,36061024000,36061024000,5649,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061024100,NY,36061024100,36061024100,16466,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061024301,NY,36061024301,36061024301,10967,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061024302,NY,36061024302,36061024302,7109,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061024500,NY,36061024500,36061024500,11016,2000,2000,Census,"New York (City, 2020)"
Census Tract,36061024700,NY,36061024700,36061024700,14979,2000,2000,Census,"New York (City, 2020)"
