change of median rent,College00_16,mdfami00_16,Geo_ID,NYC Neighborhood Tabulation Area name,,,GeoID_Name,"Per-Capita Income, with GEOID",GeoID_Name,Per cha of bla pop,,GeoID_Name,"Per-Capita Income, with GEOID",GeoID_Name,Per cha of bla pop
0.87537092,0.462,0.264935397,36005033201,Bronxdale,,,36005029600,35576,36005031200,88.05,,,,,
0.729970326,-0.211,0.308967635,36005033202,Bronxdale,,,36005029700,56039,36005031400,67.79,,,,,
0.753658537,0.129,0.365684299,36005033500,North Riverdale-Fieldston-Riverdale,,,36005030000,35361,36005031600,28,,,,,
0.751923077,1.045,0.407045208,36005033600,Bronxdale,,,36005030100,51581,36005031800,93.27,,,,,
0.732251521,0.013,0.463389607,36005033700,North Riverdale-Fieldston-Riverdale,,,36005030201,32953,36005031900,N/A,,,,,
0.761695906,1.825,0.862762041,36005033800,Bronxdale,,,36005030202,31344,36005032300,-44.28,,,,,
0.706303725,0.435,0.174744526,36005034000,Bronxdale,,,36005030701,72956,36005032400,-28,,,,,
0.520681265,0.249,0.224498619,36005034200,Allerton-Pelham Gardens,,,36005030900,58344,36005032600,150.25,,,,,
1.003947368,0.260,-0.284426426,36005034300,North Riverdale-Fieldston-Riverdale,,,36005031000,36424,36005032800,32.58,,,,,
1.201024328,0.386,0.431534839,36005034400,Allerton-Pelham Gardens,,,36005031200,38637,36005033000,-13.82,,,,,
0.818858561,0.057,0.119247861,36005034500,North Riverdale-Fieldston-Riverdale,,,36005031400,31787,36005033201,-11,,,,,
0.451467269,0.153,-0.067123321,36005034800,Allerton-Pelham Gardens,,,36005031600,39180,36005033202,54.62,,,,,
0.755403868,-0.184,0.183035714,36005035000,Allerton-Pelham Gardens,,,36005031800,39043,36005033400,445.95,,,,,
1.042758621,0.266,0.409120623,36005035100,North Riverdale-Fieldston-Riverdale,,,36005031900,2293,36005033500,-37.32,,,,,
0.620117188,0.865,0.284187471,36005035600,Eastchester-Edenwald-Baychester,,,36005032300,64272,36005033600,4.83,,,,,
0.443925234,0.506,0.6313145,36005035800,Eastchester-Edenwald-Baychester,,,36005032400,18384,36005033700,135.48,,,,,
0.786106033,-0.286,-0.237902708,36005035900,East Tremont,,,36005032600,33749,36005033800,0.11,,,,,
0.728553137,0.153,0.147858639,36005036000,Allerton-Pelham Gardens,,,36005032800,21628,36005034000,9.87,,,,,
0.827361564,0.674,0.392550315,36005036100,East Tremont,,,36005033000,19180,36005034200,5.46,,,,,
1.274271845,0.927,0.104212077,36005036300,East Tremont,,,36005033201,27446,36005034300,61.49,,,,,
0.653386454,0.396,0.175878095,36005036400,Eastchester-Edenwald-Baychester,,,36005033202,27211,36005034400,16.95,,,,,
0.536752137,0.841,-0.077102804,36005036501,East Tremont,,,36005033400,22587,36005034500,-29.22,,,,,
0.911823647,0.084,0.718598502,36005036502,East Tremont,,,36005033500,53875,36005034800,4.68,,,,,
0.787828947,1.830,0.193160412,36005036700,East Tremont,,,36005033601,20724,36005035000,-4.48,,,,,
0.834615385,-0.397,0.146084459,36005036800,Williamsbridge-Olinville,,,36005033602,25483,36005035100,-49.39,,,,,
1.458549223,-0.206,0.182390671,36005036901,East Tremont,,,36005033700,59866,36005035600,-2.67,,,,,
0.995283019,0.167,0.549404626,36005036902,East Tremont,,,36005033801,27725,36005035800,-10.72,,,,,
1.071989529,-0.392,-0.012068461,36005037000,Williamsbridge-Olinville,,,36005033802,20975,36005035900,297.14,,,,,
0.791919192,0.942,0.93217473,36005037100,East Tremont,,,36005034000,25049,36005036000,54.21,,,,,
0.864457831,0.723,0.036506617,36005037200,Williamsbridge-Olinville,,,36005034200,34530,36005036100,-13.93,,,,,
0.717241379,0.240,0.255010312,36005037300,East Tremont,,,36005034300,37824,36005036300,-4.14,,,,,
0.750572082,0.671,0.105839686,36005037400,Williamsbridge-Olinville,,,36005034400,27808,36005036400,-22.85,,,,,
1.194871795,0.487,0.037612863,36005037504,East Tremont,,,36005034500,45964,36005036501,10.64,,,,,
1.074498567,0.930,0.881019262,36005037600,Williamsbridge-Olinville,,,36005034800,22867,36005036502,-44.44,,,,,
0.823170732,-0.268,0.161983331,36005037800,Williamsbridge-Olinville,,,36005035000,32496,36005036700,-6.71,,,,,
0.901006711,0.333,0.166102115,36005037900,Mount Hope,,,36005035100,46038,36005036800,34.41,,,,,
0.708751793,0.488,-0.305414408,36005038000,Williamsbridge-Olinville,,,36005035600,39022,36005036901,17.56,,,,,
0.78030303,0.277,0.982052632,36005038100,Mount Hope,,,36005035800,33291,36005036902,-14.48,,,,,
0.755610973,-0.004,0.108756571,36005038200,Williamsbridge-Olinville,,,36005035900,14594,36005037000,8.37,,,,,
0.986324786,0.713,0.489561965,36005038301,Fordham South,,,36005036000,30076,36005037100,-4.2,,,,,
0.817094017,0.493,0.314770122,36005038302,Fordham South,,,36005036100,14618,36005037200,-0.77,,,,,
0.869642857,0.552,0.479471033,36005038500,Claremont-Bathgate,,,36005036300,16264,36005037300,-1.06,,,,,
0.852899576,0.340,0.506749687,36005038600,Eastchester-Edenwald-Baychester,,,36005036400,28896,36005037400,10.67,,,,,
0.899838449,-0.125,0.180689502,36005038700,Belmont,,,36005036501,17791,36005037504,32.18,,,,,
0.705202312,0.262,0.455393512,36005038800,Williamsbridge-Olinville,,,36005036502,16876,36005037600,-29.93,,,,,
0.916139241,0.872,0.403637395,36005038900,Belmont,,,36005036700,21618,36005037800,24.4,,,,,
0.935843794,-0.021,-0.250439883,36005039000,Williamsbridge-Olinville,,,36005036800,23001,36005037900,2.07,,,,,
0.948275862,1.671,0.533620148,36005039100,Belmont,,,36005036901,12840,36005038000,18.78,,,,,
0.771349862,0.184,0.050922182,36005039200,Williamsbridge-Olinville,,,36005036902,13663,36005038100,30.38,,,,,
0.721495327,0.676,0.593754066,36005039300,Belmont,,,36005037000,29210,36005038200,3.33,,,,,
0.856687898,0.501,0.112069482,36005039400,Williamsbridge-Olinville,,,36005037100,29177,36005038301,-32.19,,,,,
0.794425087,0.988,0.925111177,36005039500,Claremont-Bathgate,,,36005037200,25882,36005038302,24.48,,,,,
0.885925926,0.108,0.248288,36005039600,Williamsbridge-Olinville,,,36005037300,16680,36005038500,21.7,,,,,
0.923791822,-0.495,0.653677621,36005039700,Belmont,,,36005037400,18452,36005038600,6.21,,,,,
0.795727637,0.968,0.790543473,36005039800,Williamsbridge-Olinville,,,36005037504,14822,36005038700,-29.68,,,,,
0.790046656,0.318,0.520435336,36005039901,Bedford Park-Fordham North,,,36005037600,25507,36005038800,-11.46,,,,,
0.7828125,0.200,0.989452113,36005039902,Bedford Park-Fordham North,,,36005037800,23034,36005038900,60.59,,,,,
0.718130312,-0.194,-0.005644153,36005040100,Bedford Park-Fordham North,,,36005037900,15778,36005039000,8.57,,,,,
0.793363499,0.764,0.346553716,36005040302,Bedford Park-Fordham North,,,36005038000,25852,36005039100,5.1,,,,,
0.709489051,0.161,0.541715173,36005040303,Van Cortlandt Village,,,36005038100,18295,36005039200,21.17,,,,,
0.816058394,0.628,0.006519208,36005040304,Van Cortlandt Village,,,36005038200,26375,36005039300,-14.22,,,,,
0.291166848,0.808,0.418629719,36005040400,Williamsbridge-Olinville,,,36005038301,19978,36005039400,9.48,,,,,
0.795731707,-0.105,0.452039863,36005040501,Bedford Park-Fordham North,,,36005038303,15452,36005039500,42.18,,,,,
0.702743902,0.468,-0.047337278,36005040502,Bedford Park-Fordham North,,,36005038304,10381,36005039600,29.29,,,,,
0.707042254,-0.190,0.726565429,36005040600,Williamsbridge-Olinville,,,36005038500,17600,36005039700,-19.77,,,,,
0.710638298,0.523,1.024549918,36005040701,Van Cortlandt Village,,,36005038600,23125,36005039800,13.92,,,,,
0.600587372,0.020,0.129246038,36005040702,Bedford Park-Fordham North,,,36005038700,21405,36005039901,-32.14,,,,,
0.724186704,0.382,0.480603015,36005040800,Williamsbridge-Olinville,,,36005038800,27933,36005039902,-31.23,,,,,
0.776831346,0.460,0.188198719,36005040900,Van Cortlandt Village,,,36005038900,15272,36005040100,-52.99,,,,,
0.82739726,1.088,0.143044795,36005041100,Bedford Park-Fordham North,,,36005039000,25333,36005040302,55.28,,,,,
0.713475177,-0.113,0.665067179,36005041300,Bedford Park-Fordham North,,,36005039100,24435,36005040303,-12.49,,,,,
0.799442897,1.644,0.89839722,36005041400,Woodlawn-Wakefield,,,36005039200,30632,36005040304,-47.06,,,,,
0.829787234,-0.039,0.285086635,36005041500,Bedford Park-Fordham North,,,36005039300,15257,36005040400,-5.31,,,,,
0.910891089,0.379,-0.136887141,36005041800,Woodlawn-Wakefield,,,36005039400,23323,36005040501,-36.94,,,,,
0.738686131,-0.058,0.411757521,36005041900,Norwood,,,36005039500,18712,36005040502,6.44,,,,,
0.68,0.158,0.837435462,36005042000,Williamsbridge-Olinville,,,36005039600,21163,36005040600,-2.29,,,,,
0.624441133,-0.081,-0.097614018,36005042100,Norwood,,,36005039700,7689,36005040701,-4.35,,,,,
0.673184358,0.484,0.523230481,36005042200,Williamsbridge-Olinville,,,36005039800,26262,36005040702,0.33,,,,,
0.703328509,0.334,0.136559828,36005042300,Norwood,,,36005039901,14904,36005040800,30.36,,,,,
0.693227092,0.325,0.28668496,36005042400,Williamsbridge-Olinville,,,36005039902,16362,36005040900,1.3,,,,,
0.78397711,0.227,0.294721678,36005042500,Norwood,,,36005040100,14471,36005041100,71.53,,,,,
0.735915493,0.201,0.331396241,36005042600,Woodlawn-Wakefield,,,36005040302,13812,36005041300,-25,,,,,
0.424307036,0.691,0.151569155,36005042800,Woodlawn-Wakefield,,,36005040303,17783,36005041400,-0.86,,,,,
0.725988701,0.628,0.575284295,36005042901,Norwood,,,36005040304,17168,36005041500,20.35,,,,,
0.779220779,0.859,-0.245875862,36005042902,Norwood,,,36005040400,33302,36005041800,47.93,,,,,
0.474600871,0.724,0.319610359,36005043000,Woodlawn-Wakefield,,,36005040501,20115,36005041900,-4.97,,,,,
0.682336182,0.090,0.213531187,36005043100,Norwood,,,36005040502,18723,36005042000,9.02,,,,,
0.677285319,0.117,0.103391149,36005043400,Woodlawn-Wakefield,,,36005040600,21257,36005042100,-42.11,,,,,
0.655043587,1.047,-0.008652369,36005043600,Woodlawn-Wakefield,,,36005040701,20462,36005042200,56.67,,,,,
0.684950774,0.016,0.136363636,36005044200,Woodlawn-Wakefield,,,36005040702,18594,36005042300,-5.43,,,,,
0.660465116,0.069,0.189201985,36005044400,Woodlawn-Wakefield,,,36005040800,18390,36005042400,10.62,,,,,
0.543961353,0.181,0.329853516,36005044800,Woodlawn-Wakefield,,,36005040900,34391,36005042500,-5.85,,,,,
0.652116402,0.167,0.55848957,36005044901,Woodlawn-Wakefield,,,36005041100,21591,36005042600,6.43,,,,,
0.630241423,1.041,0.335727633,36005044902,Woodlawn-Wakefield,,,36005041300,24875,36005042800,-8.37,,,,,
0.941176471,0.383,0.560412198,36005045101,Woodlawn-Wakefield,,,36005041400,30075,36005042901,18.83,,,,,
0.865333333,0.722,0.862668838,36005045102,Woodlawn-Wakefield,,,36005041500,22891,36005042902,40.17,,,,,
0.642773208,0.124,0.338258428,36005045600,Eastchester-Edenwald-Baychester,,,36005041800,25164,36005043000,38.33,,,,,
0.791044776,1.992,0.851695219,36005045800,Eastchester-Edenwald-Baychester,,,36005041900,25070,36005043100,-20.62,,,,,
0.456692913,-0.508,0.084533326,36005046000,Eastchester-Edenwald-Baychester,,,36005042000,19735,36005043400,16.11,,,,,
0.511290323,0.161,0.17550804,36005046201,Co-op City,,,36005042100,22195,36005043500,N/A,,,,,
0.682034976,0.247,-0.072573567,36005046202,Co-op City,,,36005042200,31747,36005043600,-4.24,,,,,
0.486625514,0.018,0.256282454,36005048400,Eastchester-Edenwald-Baychester,,,36005042300,20394,36005044200,-10.16,,,,,
0.536340852,0.122,0.5184,36005051600,Pelham Bay-Country Club-City Island,,,36005042400,29432,36005044400,-6.7,,,,,
1.016371078,0.193,0.191465048,36047000100,Brooklyn Heights-Cobble Hill,,,36005042500,18854,36005044800,19.85,,,,,
0.771695594,1.332,0.459687947,36047000200,Sunset Park West,,,36005042600,35989,36005044901,156.67,,,,,
1.04757085,-0.062,0.247372581,36047000301,Brooklyn Heights-Cobble Hill,,,36005042800,31927,36005044902,N/A,,,,,
1.083608361,0.024,0.270388036,36047000501,Brooklyn Heights-Cobble Hill,,,36005042901,23207,36005045101,21.43,,,,,
1.198019802,0.111,0.204086542,36047000502,Brooklyn Heights-Cobble Hill,,,36005042902,22669,36005045102,-18.92,,,,,
0.960148285,0.115,0.164091394,36047000700,Brooklyn Heights-Cobble Hill,,,36005043000,26762,36005045600,5.99,,,,,
1.961915125,0.133,0.748717093,36047000900,Brooklyn Heights-Cobble Hill,,,36005043101,19158,36005045800,-46.09,,,,,
3.089871612,2.720,4.390161446,36047001100,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,,,36005043102,17654,36005046000,-7.55,,,,,
1.044526902,-0.023,0.557983903,36047001300,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,,,36005043400,37115,36005046201,24.29,,,,,
7.104316547,2.720,3.749806028,36047001500,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,,,36005043501,14169,36005046202,32.87,,,,,
0.921597633,0.839,2.150130976,36047002000,Sunset Park West,,,36005043502,N/A,36005048400,-0.69,,,,,
1.735738255,0.324,1.330592321,36047002100,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,,,36005043503,N/A,36005050400,N/A,,,,,
0.882352941,0.781,0.319125103,36047002200,Sunset Park West,,,36005043600,25510,36005051600,-73.27,,,,,
0.539855072,5.364,0.975077605,36047002300,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,,,36005044200,18709,36047000100,-42.45,,,,,
1.175213675,0.985,0.678052268,36047002901,Fort Greene,,,36005044400,31531,36047000200,53.49,,,,,
0.798988622,0.424,0.531179214,36047003000,Bay Ridge,,,36005044800,37566,36047000301,-59.56,,,,,
1.939814815,0.595,0.925075175,36047003100,Fort Greene,,,36005044901,52274,36047000501,183.56,,,,,
1.495594714,0.354,2.661213481,36047003300,Fort Greene,,,36005044902,47917,36047000502,60.8,,,,,
0.696774194,0.206,0.801903733,36047003400,Bay Ridge,,,36005045101,51559,36047000700,-72.51,,,,,
0.506265664,0.332,0.240250348,36047003500,Fort Greene,,,36005045102,46106,36047000900,58.96,,,,,
0.848167539,0.364,1.05180509,36047003600,Bay Ridge,,,36005045600,47859,36047001100,N/A,,,,,
2.195652174,1.158,4.466392416,36047003700,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,,,36005045800,16067,36047001300,-52.84,,,,,
0.690285714,-0.019,0.309606959,36047003800,Bay Ridge,,,36005046000,21081,36047001500,-1.56,,,,,
1,0.803,2.304322805,36047003900,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,,,36005046203,27237,36047001800,94.06,,,,,
1.195488722,0.138,0.960039328,36047004100,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,,,36005046204,28657,36047002000,-54.81,,,,,
0.956262425,0.724,1.392244087,36047004300,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,,,36005046205,38697,36047002100,3.95,,,,,
0.438225977,0.186,0.048700479,36047004400,Bay Ridge,,,36005046206,34630,36047002200,-40.14,,,,,
1.126091174,0.116,0.603546316,36047004500,Carroll Gardens-Columbia Street-Red Hook,,,36005046207,34834,36047002300,-7.71,,,,,
0.380838323,0.397,1.057026729,36047004600,Bay Ridge,,,36005046208,24401,36047002901,-31.03,,,,,
1.183908046,0.211,0.862485354,36047004700,Carroll Gardens-Columbia Street-Red Hook,,,36005046209,19047,36047003000,97.44,,,,,
0.910179641,0.312,0.531876387,36047004900,Carroll Gardens-Columbia Street-Red Hook,,,36005048401,33019,36047003100,-26.83,,,,,
0.979976443,0.595,0.362182184,36047005000,Bay Ridge,,,36005048402,N/A,36047003300,-57.66,,,,,
1.402733964,0.407,0.625182021,36047005100,Carroll Gardens-Columbia Street-Red Hook,,,36005050400,N/A,36047003400,180,,,,,
0.271393643,0.572,0.216956038,36047005201,Bay Ridge,,,36005051601,57509,36047003500,-24.85,,,,,
0.953271028,0.640,0.542381776,36047005202,Bay Ridge,,,36005051602,N/A,36047003600,32.58,,,,,
1.54028436,0.959,1.696748979,36047005300,Carroll Gardens-Columbia Street-Red Hook,,,36047000100,159280,36047003700,-48.36,,,,,
0.835651075,0.415,0.473634901,36047005400,Bay Ridge,,,36047000200,25747,36047003800,N/A,,,,,
0.746359223,0.472,0.306810814,36047005601,Bay Ridge,,,36047000301,149451,36047003900,-48.96,,,,,
0.650252525,0.211,1.334755568,36047005602,Bay Ridge,,,36047000501,80010,36047004100,16.95,,,,,
0.734126984,0.291,0.542416452,36047005800,Bay Ridge,,,36047000502,107968,36047004300,-59.85,,,,,
2.727272727,3.999,1.810609278,36047005900,Carroll Gardens-Columbia Street-Red Hook,,,36047000700,118922,36047004400,-31.25,,,,,
0.863102999,0.243,0.859890658,36047006000,Bay Ridge,,,36047000900,133081,36047004500,-6.35,,,,,
0.997282609,0.559,0.779935843,36047006200,Bay Ridge,,,36047001100,100093,36047004600,N/A,,,,,
1.43418259,0.201,1.002664325,36047006300,Carroll Gardens-Columbia Street-Red Hook,,,36047001300,87493,36047004700,71.78,,,,,
0.657216495,0.123,0.270723558,36047006400,Bay Ridge,,,36047001501,54264,36047004900,27.43,,,,,
1.096078431,0.355,1.101719124,36047006500,Carroll Gardens-Columbia Street-Red Hook,,,36047001502,82974,36047005000,N/A,,,,,
0.797402597,0.236,0.619220533,36047006600,Bay Ridge,,,36047001801,295,36047005100,-38.75,,,,,
0.954901961,0.096,0.621859321,36047006700,Carroll Gardens-Columbia Street-Red Hook,,,36047001802,N/A,36047005201,7.69,,,,,
0.834473324,0.290,0.000385421,36047006800,Bay Ridge,,,36047001803,N/A,36047005202,N/A,,,,,
1.197433366,0.467,1.679410501,36047006900,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,,,36047001804,N/A,36047005300,95.59,,,,,
0.738235294,0.728,-0.004782033,36047007000,Bay Ridge,,,36047002000,22547,36047005400,20.51,,,,,
0.409090909,0.519,0.908662242,36047007100,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,,,36047002100,127833,36047005601,123.33,,,,,
0.917271408,-0.322,-0.03724543,36047007200,Sunset Park West,,,36047002200,23706,36047005602,0,,,,,
1.004087193,1.114,-0.128467645,36047007400,Sunset Park West,,,36047002300,12081,36047005800,N/A,,,,,
1.24507874,0.231,1.287030023,36047007500,Carroll Gardens-Columbia Street-Red Hook,,,36047002901,13702,36047005900,-36.49,,,,,
0.963581184,1.022,-0.121643236,36047007600,Sunset Park West,,,36047003000,41548,36047006000,N/A,,,,,
1.498269896,0.697,1.428042446,36047007700,Carroll Gardens-Columbia Street-Red Hook,,,36047003101,71609,36047006200,N/A,,,,,
1.115264798,1.265,0.427927928,36047007800,Sunset Park West,,,36047003102,N/A,36047006300,N/A,,,,,
1.265988372,2.036,1.01318979,36047008000,Sunset Park West,,,36047003300,82151,36047006400,361.54,,,,,
0.925925926,0.524,0.366466667,36047008200,Sunset Park West,,,36047003400,46510,36047006500,-53.54,,,,,
0.72244898,0.223,0.48359315,36047008400,Sunset Park West,,,36047003500,97395,36047006600,35.48,,,,,
0.845794393,0.491,0.551970534,36047008500,Carroll Gardens-Columbia Street-Red Hook,,,36047003600,48814,36047006700,200,,,,,
1.093294461,1.050,1.106541765,36047008800,Sunset Park East,,,36047003700,125691,36047006800,-68.02,,,,,
0.929597701,0.646,0.36720395,36047009000,Sunset Park East,,,36047003800,68368,36047006900,55.83,,,,,
0.846953938,0.207,0.243652062,36047009200,Sunset Park East,,,36047003900,75542,36047007000,86.44,,,,,
0.789687924,0.504,0.132819195,36047009400,Sunset Park East,,,36047004100,101768,36047007100,-24.01,,,,,
0.831737346,0.335,0.113671075,36047009600,Sunset Park East,,,36047004300,106251,36047007200,-56.25,,,,,
0.927514793,0.084,0.19550327,36047009800,Sunset Park East,,,36047004400,66430,36047007400,100,,,,,
0.67877095,0.491,-0.196124913,36047010000,Sunset Park East,,,36047004500,92162,36047007500,N/A,,,,,
0.698478562,2.003,0.347730793,36047010100,Sunset Park West,,,36047004600,64076,36047007600,-38.51,,,,,
0.70292887,0.402,0.440177765,36047010200,Sunset Park East,,,36047004700,74740,36047007700,-79.38,,,,,
0.643153527,0.317,0.333911177,36047010400,Sunset Park East,,,36047004900,82601,36047007800,4.59,,,,,
0.686764706,0.391,0.227601259,36047010600,Sunset Park East,,,36047005000,64153,36047008000,84.04,,,,,
0.507331378,-0.051,-0.029019441,36047010800,Sunset Park East,,,36047005100,85108,36047008200,-56.28,,,,,
0.919418758,0.073,0.833758574,36047011000,Sunset Park East,,,36047005201,94662,36047008400,-40.79,,,,,
0.887772194,0.752,0.45474685,36047011200,Sunset Park East,,,36047005202,69845,36047008500,-15.26,,,,,
