Geography Type Description,Geography Name,Sits in State,GeoID,Formatted GeoID,Percent Black or African American Population,Data Time Period,Geographic Vintage,Data Source,Selected Location
Census Tract,36081036700,NY,36081036700,36081036700,73.23,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081036800,NY,36081036800,36081036800,96.4,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081036900,NY,36081036900,36081036900,71.18,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081037100,NY,36081037100,36081037100,77.57,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081037300,NY,36081037300,36081037300,47.24,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081037500,NY,36081037500,36081037500,9.23,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081037600,NY,36081037600,36081037600,92.95,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081037700,NY,36081037700,36081037700,26.63,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081037900,NY,36081037900,36081037900,20.6,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081038100,NY,36081038100,36081038100,33.22,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081038300,NY,36081038300,36081038300,16.96,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081038400,NY,36081038400,36081038400,93.27,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081039400,NY,36081039400,36081039400,95.48,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081039800,NY,36081039800,36081039800,97.22,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081039900,NY,36081039900,36081039900,5.56,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081040000,NY,36081040000,36081040000,93.46,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081040100,NY,36081040100,36081040100,5.36,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081040200,NY,36081040200,36081040200,89.55,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081040300,NY,36081040300,36081040300,4.09,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081040400,NY,36081040400,36081040400,91.04,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081040500,NY,36081040500,36081040500,10.26,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081040700,NY,36081040700,36081040700,7.52,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081040900,NY,36081040900,36081040900,7.27,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081041000,NY,36081041000,36081041000,64.94,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081041100,NY,36081041100,36081041100,0.56,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081041300,NY,36081041300,36081041300,2.91,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081041400,NY,36081041400,36081041400,92.41,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081041500,NY,36081041500,36081041500,2.28,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081042000,NY,36081042000,36081042000,90.19,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081042200,NY,36081042200,36081042200,91.67,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081042600,NY,36081042600,36081042600,48.83,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081042700,NY,36081042700,36081042700,1.63,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081043200,NY,36081043200,36081043200,87.07,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081043400,NY,36081043400,36081043400,91.84,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081043700,NY,36081043700,36081043700,14,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081043900,NY,36081043900,36081043900,4.29,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081044000,NY,36081044000,36081044000,87.14,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081044200,NY,36081044200,36081044200,47.7,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081044300,NY,36081044300,36081044300,14.16,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081044601,NY,36081044601,36081044601,32.27,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081044602,NY,36081044602,36081044602,46.03,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081044800,NY,36081044800,36081044800,18.62,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081045000,NY,36081045000,36081045000,7.54,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081045200,NY,36081045200,36081045200,17.91,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081045400,NY,36081045400,36081045400,22.56,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081045500,NY,36081045500,36081045500,61.93,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081045600,NY,36081045600,36081045600,6.67,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081045700,NY,36081045700,36081045700,2.28,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081045800,NY,36081045800,36081045800,18.02,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081045900,NY,36081045900,36081045900,2.8,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081046000,NY,36081046000,36081046000,32.28,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081046100,NY,36081046100,36081046100,0.58,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081046200,NY,36081046200,36081046200,29,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081046300,NY,36081046300,36081046300,0.97,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081046400,NY,36081046400,36081046400,29.87,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081046500,NY,36081046500,36081046500,2,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081046600,NY,36081046600,36081046600,30.38,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081046700,NY,36081046700,36081046700,4.11,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081046800,NY,36081046800,36081046800,19.22,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081046900,NY,36081046900,36081046900,2.96,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081047000,NY,36081047000,36081047000,18.38,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081047100,NY,36081047100,36081047100,3.47,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081047200,NY,36081047200,36081047200,24.35,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081047300,NY,36081047300,36081047300,0.5,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081047500,NY,36081047500,36081047500,1.81,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081047600,NY,36081047600,36081047600,14.61,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081047800,NY,36081047800,36081047800,32.24,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081047900,NY,36081047900,36081047900,0.89,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081048000,NY,36081048000,36081048000,25.68,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081048100,NY,36081048100,36081048100,3.18,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081048200,NY,36081048200,36081048200,40.95,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081048300,NY,36081048300,36081048300,1.17,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081048400,NY,36081048400,36081048400,37.49,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081048500,NY,36081048500,36081048500,1.42,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081048900,NY,36081048900,36081048900,7.13,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081049200,NY,36081049200,36081049200,54.87,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081049301,NY,36081049301,36081049301,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081049302,NY,36081049302,36081049302,0.54,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081049500,NY,36081049500,36081049500,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081049600,NY,36081049600,36081049600,36.72,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081049700,NY,36081049700,36081049700,1.36,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081049900,NY,36081049900,36081049900,0.91,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081050000,NY,36081050000,36081050000,72.56,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081050201,NY,36081050201,36081050201,94.17,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081050202,NY,36081050202,36081050202,90.17,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081050400,NY,36081050400,36081050400,97.16,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081050500,NY,36081050500,36081050500,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081050600,NY,36081050600,36081050600,92.91,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081050700,NY,36081050700,36081050700,0.8,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081050800,NY,36081050800,36081050800,98.18,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081051000,NY,36081051000,36081051000,83.35,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081051100,NY,36081051100,36081051100,0.51,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081051200,NY,36081051200,36081051200,89.29,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081051300,NY,36081051300,36081051300,0.9,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081051500,NY,36081051500,36081051500,0.18,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081051600,NY,36081051600,36081051600,86.27,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081051700,NY,36081051700,36081051700,0.56,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081051800,NY,36081051800,36081051800,99.32,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081052000,NY,36081052000,36081052000,95.9,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081052100,NY,36081052100,36081052100,0.3,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081052200,NY,36081052200,36081052200,95.26,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081052400,NY,36081052400,36081052400,93.85,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081052500,NY,36081052500,36081052500,2,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081052600,NY,36081052600,36081052600,95.88,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081052700,NY,36081052700,36081052700,0.35,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081052800,NY,36081052800,36081052800,91.14,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081052900,NY,36081052900,36081052900,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081053000,NY,36081053000,36081053000,96.48,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081053200,NY,36081053200,36081053200,95.45,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081053400,NY,36081053400,36081053400,91.24,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081053500,NY,36081053500,36081053500,0.43,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081053600,NY,36081053600,36081053600,90.02,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081053800,NY,36081053800,36081053800,89.76,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081053900,NY,36081053900,36081053900,3.27,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081054000,NY,36081054000,36081054000,86.92,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081054200,NY,36081054200,36081054200,34.54,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081054500,NY,36081054500,36081054500,2.92,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081054700,NY,36081054700,36081054700,1.53,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081054800,NY,36081054800,36081054800,28.34,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081054900,NY,36081054900,36081054900,3.66,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081055100,NY,36081055100,36081055100,2.14,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081055200,NY,36081055200,36081055200,29.34,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081055300,NY,36081055300,36081055300,2.2,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081055400,NY,36081055400,36081055400,10.52,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081055500,NY,36081055500,36081055500,12.62,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081055600,NY,36081055600,36081055600,12.53,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081055700,NY,36081055700,36081055700,4.69,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081055800,NY,36081055800,36081055800,25.36,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081055900,NY,36081055900,36081055900,14.56,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081056000,NY,36081056000,36081056000,12.79,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081056100,NY,36081056100,36081056100,N/A,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081056200,NY,36081056200,36081056200,15.3,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081056400,NY,36081056400,36081056400,23.61,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081056500,NY,36081056500,36081056500,9,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081056600,NY,36081056600,36081056600,26.2,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081056700,NY,36081056700,36081056700,0.73,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081056800,NY,36081056800,36081056800,69.75,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081057700,NY,36081057700,36081057700,0.66,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081057800,NY,36081057800,36081057800,86.05,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081057900,NY,36081057900,36081057900,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081058100,NY,36081058100,36081058100,1.76,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081058300,NY,36081058300,36081058300,2.64,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081058500,NY,36081058500,36081058500,0.46,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081058700,NY,36081058700,36081058700,0.15,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081058800,NY,36081058800,36081058800,77.34,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081058900,NY,36081058900,36081058900,1.75,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081059000,NY,36081059000,36081059000,95.56,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081059100,NY,36081059100,36081059100,1.14,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081059300,NY,36081059300,36081059300,0.63,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081059400,NY,36081059400,36081059400,94.65,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081059500,NY,36081059500,36081059500,1.19,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081059600,NY,36081059600,36081059600,92.93,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081059800,NY,36081059800,36081059800,93.46,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081059900,NY,36081059900,36081059900,0.47,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081060000,NY,36081060000,36081060000,93.91,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081060100,NY,36081060100,36081060100,0.64,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081060200,NY,36081060200,36081060200,93.98,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081060300,NY,36081060300,36081060300,1.22,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081060400,NY,36081060400,36081060400,88.28,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081060600,NY,36081060600,36081060600,91.79,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081060700,NY,36081060700,36081060700,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081060800,NY,36081060800,36081060800,97.14,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081061000,NY,36081061000,36081061000,93.18,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081061200,NY,36081061200,36081061200,84.88,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081061300,NY,36081061300,36081061300,0.54,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081061400,NY,36081061400,36081061400,92.02,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081061601,NY,36081061601,36081061601,89.7,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081061602,NY,36081061602,36081061602,83.67,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081061800,NY,36081061800,36081061800,85.27,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081061900,NY,36081061900,36081061900,0.19,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081062000,NY,36081062000,36081062000,88.94,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081062100,NY,36081062100,36081062100,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081062300,NY,36081062300,36081062300,1.07,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081062400,NY,36081062400,36081062400,89.86,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081062500,NY,36081062500,36081062500,0.13,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081062600,NY,36081062600,36081062600,90.37,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081062700,NY,36081062700,36081062700,1.11,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081062900,NY,36081062900,36081062900,0.19,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081063000,NY,36081063000,36081063000,96.81,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081063200,NY,36081063200,36081063200,94.3,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081063301,NY,36081063301,36081063301,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081063302,NY,36081063302,36081063302,0.88,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081063500,NY,36081063500,36081063500,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081063700,NY,36081063700,36081063700,0.94,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081063800,NY,36081063800,36081063800,70.3,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081063900,NY,36081063900,36081063900,2.76,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081064101,NY,36081064101,36081064101,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081064102,NY,36081064102,36081064102,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081064500,NY,36081064500,36081064500,2.61,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081064600,NY,36081064600,36081064600,88.71,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081065000,NY,36081065000,36081065000,90.75,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081065400,NY,36081065400,36081065400,72.57,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081065500,NY,36081065500,36081065500,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081065600,NY,36081065600,36081065600,63.85,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081065701,NY,36081065701,36081065701,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081065702,NY,36081065702,36081065702,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081065900,NY,36081065900,36081065900,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081066000,NY,36081066000,36081066000,70.83,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081066100,NY,36081066100,36081066100,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081066300,NY,36081066300,36081066300,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081066400,NY,36081066400,36081066400,70.83,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081066500,NY,36081066500,36081066500,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081066700,NY,36081066700,36081066700,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081066900,NY,36081066900,36081066900,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081067101,NY,36081067101,36081067101,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081067102,NY,36081067102,36081067102,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081067700,NY,36081067700,36081067700,0.37,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081067900,NY,36081067900,36081067900,2.94,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081068000,NY,36081068000,36081068000,86.66,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081068200,NY,36081068200,36081068200,80.78,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081068300,NY,36081068300,36081068300,4.93,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081068700,NY,36081068700,36081068700,0.74,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081069000,NY,36081069000,36081069000,87.28,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081069300,NY,36081069300,36081069300,1.23,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081069400,NY,36081069400,36081069400,85.43,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081069500,NY,36081069500,36081069500,2.05,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081069701,NY,36081069701,36081069701,3.39,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081069702,NY,36081069702,36081069702,0.74,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081070300,NY,36081070300,36081070300,0.1,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081070700,NY,36081070700,36081070700,0.64,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081070900,NY,36081070900,36081070900,1.19,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081071100,NY,36081071100,36081071100,1.25,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081071301,NY,36081071301,36081071301,2.7,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081071302,NY,36081071302,36081071302,1.62,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081071600,NY,36081071600,36081071600,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081071700,NY,36081071700,36081071700,4.78,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081071900,NY,36081071900,36081071900,3.27,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081072100,NY,36081072100,36081072100,0.78,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081072500,NY,36081072500,36081072500,5.95,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081072700,NY,36081072700,36081072700,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081072900,NY,36081072900,36081072900,0.55,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081073100,NY,36081073100,36081073100,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081073300,NY,36081073300,36081073300,1.13,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081073500,NY,36081073500,36081073500,0,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081073700,NY,36081073700,36081073700,0.76,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081073900,NY,36081073900,36081073900,1.6,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081074100,NY,36081074100,36081074100,1.69,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081074300,NY,36081074300,36081074300,1.24,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081074500,NY,36081074500,36081074500,7.28,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081074700,NY,36081074700,36081074700,3.89,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081075700,NY,36081075700,36081075700,2.8,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081076600,NY,36081076600,36081076600,85.45,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081076800,NY,36081076800,36081076800,64.52,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081076901,NY,36081076901,36081076901,2.98,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081076902,NY,36081076902,36081076902,1.81,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081077100,NY,36081077100,36081077100,3.34,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081077300,NY,36081077300,36081077300,2.92,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081077500,NY,36081077500,36081077500,3.63,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081077901,NY,36081077901,36081077901,11.67,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081077902,NY,36081077902,36081077902,3.49,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081077903,NY,36081077903,36081077903,9.29,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081077904,NY,36081077904,36081077904,6.39,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081077905,NY,36081077905,36081077905,15.3,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081078800,NY,36081078800,36081078800,90.44,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081079000,NY,36081079000,36081079000,91.42,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081079200,NY,36081079200,36081079200,86.19,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081079300,NY,36081079300,36081079300,N/A,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081079700,NY,36081079700,36081079700,5.26,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081079900,NY,36081079900,36081079900,1.03,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081080301,NY,36081080301,36081080301,1.34,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081080302,NY,36081080302,36081080302,1.88,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081080900,NY,36081080900,36081080900,9.03,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081081400,NY,36081081400,36081081400,80.7,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081081800,NY,36081081800,36081081800,56.22,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081083700,NY,36081083700,36081083700,0.37,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081083800,NY,36081083800,36081083800,8.73,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081084000,NY,36081084000,36081084000,19.64,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081084500,NY,36081084500,36081084500,24.45,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081084601,NY,36081084601,36081084601,9.04,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081084602,NY,36081084602,36081084602,26.32,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081085100,NY,36081085100,36081085100,6.85,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081085300,NY,36081085300,36081085300,3.16,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081085500,NY,36081085500,36081085500,5.1,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081085700,NY,36081085700,36081085700,3.87,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081085900,NY,36081085900,36081085900,2.52,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081086100,NY,36081086100,36081086100,2.2,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081086300,NY,36081086300,36081086300,7.87,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081086400,NY,36081086400,36081086400,6.57,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081086500,NY,36081086500,36081086500,2.65,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081086700,NY,36081086700,36081086700,22.18,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081087100,NY,36081087100,36081087100,21.41,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081087500,NY,36081087500,36081087500,16.11,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081088400,NY,36081088400,36081088400,1.3,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081088901,NY,36081088901,36081088901,6.73,2000,2000,Census,"New York (City, 2020)"
Census Tract,36081088902,NY,36081088902,36081088902,10.79,2000,2000,Census,"New York (City, 2020)"
