Geography Type Description,Geography Name,Sits in State,GeoID,Formatted GeoID,Percent Black or African American Population,Data Time Period,Geographic Vintage,Data Source,Selected Location
GeoID_Description,GeoID_Name,SitsinState,GeoID,GeoID_Formatted,ppopbk,TimeFrame,GeoVintage,Source,Location
Census Tract,36061021200,NY,36061021200,36061021200,61.75,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061021303,NY,36061021303,36061021303,38.19,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061021400,NY,36061021400,36061021400,68.49,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061021500,NY,36061021500,36061021500,57.94,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061021600,NY,36061021600,36061021600,44.22,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061021703,NY,36061021703,36061021703,23.85,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061021800,NY,36061021800,36061021800,54.47,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061021900,NY,36061021900,36061021900,39.96,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061022000,NY,36061022000,36061022000,48.9,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061022102,NY,36061022102,36061022102,53.57,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061022200,NY,36061022200,36061022200,49.53,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061022301,NY,36061022301,36061022301,10.42,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061022302,NY,36061022302,36061022302,22.99,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061022400,NY,36061022400,36061022400,57.73,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061022500,NY,36061022500,36061022500,22.05,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061022600,NY,36061022600,36061022600,56.22,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061022700,NY,36061022700,36061022700,39.95,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061022800,NY,36061022800,36061022800,61.11,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061022900,NY,36061022900,36061022900,22.88,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061023000,NY,36061023000,36061023000,63.26,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061023100,NY,36061023100,36061023100,37.06,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061023200,NY,36061023200,36061023200,62.76,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061023300,NY,36061023300,36061023300,25.41,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061023400,NY,36061023400,36061023400,53.97,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061023501,NY,36061023501,36061023501,37.74,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061023502,NY,36061023502,36061023502,60.83,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061023600,NY,36061023600,36061023600,80.09,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061023700,NY,36061023700,36061023700,26.35,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061023802,NY,36061023802,36061023802,12.98,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061023803,NY,36061023803,36061023803,17.49,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061023804,NY,36061023804,36061023804,2.27,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061023900,NY,36061023900,36061023900,33.12,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061024000,NY,36061024000,36061024000,55.3,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061024100,NY,36061024100,36061024100,23.06,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061024200,NY,36061024200,36061024200,50.27,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061024301,NY,36061024301,36061024301,30.03,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061024302,NY,36061024302,36061024302,53.72,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061024500,NY,36061024500,36061024500,12.3,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061024700,NY,36061024700,36061024700,12.5,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061024900,NY,36061024900,36061024900,19.46,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061025100,NY,36061025100,36061025100,13.95,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061025300,NY,36061025300,36061025300,9.1,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061025500,NY,36061025500,36061025500,8.34,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061025700,NY,36061025700,36061025700,39.2,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061025900,NY,36061025900,36061025900,44.83,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061026100,NY,36061026100,36061026100,11.77,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061026300,NY,36061026300,36061026300,8.52,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061026500,NY,36061026500,36061026500,6.88,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061026700,NY,36061026700,36061026700,2.59,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061026900,NY,36061026900,36061026900,9.82,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061027100,NY,36061027100,36061027100,5.73,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061027300,NY,36061027300,36061027300,4.42,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061027500,NY,36061027500,36061027500,4.31,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061027700,NY,36061027700,36061027700,10.99,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061027900,NY,36061027900,36061027900,7.38,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061028100,NY,36061028100,36061028100,5.47,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061028300,NY,36061028300,36061028300,9.82,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061028500,NY,36061028500,36061028500,8.79,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061028700,NY,36061028700,36061028700,7.45,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061029100,NY,36061029100,36061029100,9.39,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061029300,NY,36061029300,36061029300,8.2,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061029500,NY,36061029500,36061029500,7.96,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061029700,NY,36061029700,36061029700,31.25,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061029900,NY,36061029900,36061029900,26.79,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061030300,NY,36061030300,36061030300,7.34,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061030700,NY,36061030700,36061030700,7.7,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061030900,NY,36061030900,36061030900,25.55,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061031100,NY,36061031100,36061031100,50,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061031703,NY,36061031703,36061031703,2.19,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061031704,NY,36061031704,36061031704,1.66,2020,2020,Census,"New York (City, 2020)"
Census Tract,36061031900,NY,36061031900,36061031900,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081000101,NY,36081000101,36081000101,4.46,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081000102,NY,36081000102,36081000102,3.31,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081000103,NY,36081000103,36081000103,6.06,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081000104,NY,36081000104,36081000104,29.63,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081000200,NY,36081000200,36081000200,5.42,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081000400,NY,36081000400,36081000400,6.63,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081000600,NY,36081000600,36081000600,7.61,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081000701,NY,36081000701,36081000701,2.14,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081000702,NY,36081000702,36081000702,4.79,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081000800,NY,36081000800,36081000800,6.01,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081001000,NY,36081001000,36081001000,4.94,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081001200,NY,36081001200,36081001200,5.43,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081001400,NY,36081001400,36081001400,4.86,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081001600,NY,36081001600,36081001600,4.41,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081001800,NY,36081001800,36081001800,5.42,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081001901,NY,36081001901,36081001901,3.63,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081001902,NY,36081001902,36081001902,4.4,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081001903,NY,36081001903,36081001903,2.35,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081002000,NY,36081002000,36081002000,4.33,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081002200,NY,36081002200,36081002200,7.38,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081002400,NY,36081002400,36081002400,7.79,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081002500,NY,36081002500,36081002500,48.48,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081002600,NY,36081002600,36081002600,11.12,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081002800,NY,36081002800,36081002800,7.99,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081003000,NY,36081003000,36081003000,4.06,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081003100,NY,36081003100,36081003100,8.95,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081003200,NY,36081003200,36081003200,8.71,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081003301,NY,36081003301,36081003301,5.86,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081003302,NY,36081003302,36081003302,9.14,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081003400,NY,36081003400,36081003400,8.52,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081003600,NY,36081003600,36081003600,6.32,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081003700,NY,36081003700,36081003700,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081003800,NY,36081003800,36081003800,5.46,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081003900,NY,36081003900,36081003900,5.54,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081004001,NY,36081004001,36081004001,6.99,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081004002,NY,36081004002,36081004002,5.95,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081004200,NY,36081004200,36081004200,5.93,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081004300,NY,36081004300,36081004300,44.41,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081004401,NY,36081004401,36081004401,5.39,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081004500,NY,36081004500,36081004500,4.95,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081004700,NY,36081004700,36081004700,29.46,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081005000,NY,36081005000,36081005000,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081005100,NY,36081005100,36081005100,2.55,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081005200,NY,36081005200,36081005200,8.44,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081005300,NY,36081005300,36081005300,1.37,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081005400,NY,36081005400,36081005400,8.79,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081005500,NY,36081005500,36081005500,2.63,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081005700,NY,36081005700,36081005700,1.92,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081005800,NY,36081005800,36081005800,10.46,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081005900,NY,36081005900,36081005900,2.51,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081006100,NY,36081006100,36081006100,1.64,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081006201,NY,36081006201,36081006201,6.31,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081006202,NY,36081006202,36081006202,6.29,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081006300,NY,36081006300,36081006300,2.09,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081006501,NY,36081006501,36081006501,2.52,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081006502,NY,36081006502,36081006502,1.4,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081006900,NY,36081006900,36081006900,2.37,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081007100,NY,36081007100,36081007100,3.03,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081007300,NY,36081007300,36081007300,2.28,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081007500,NY,36081007500,36081007500,2.37,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081007700,NY,36081007700,36081007700,3.78,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081007900,NY,36081007900,36081007900,2.92,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081008100,NY,36081008100,36081008100,4.37,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081008300,NY,36081008300,36081008300,12.15,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081008500,NY,36081008500,36081008500,27.54,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081008600,NY,36081008600,36081008600,5.55,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081008700,NY,36081008700,36081008700,42.62,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081008800,NY,36081008800,36081008800,8.93,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081009100,NY,36081009100,36081009100,3.7,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081009400,NY,36081009400,36081009400,18.05,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081009500,NY,36081009500,36081009500,2.43,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081009600,NY,36081009600,36081009600,16.09,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081009700,NY,36081009700,36081009700,1.48,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081009800,NY,36081009800,36081009800,11.17,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081009900,NY,36081009900,36081009900,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081010000,NY,36081010000,36081010000,11.35,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081010100,NY,36081010100,36081010100,1.66,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081010200,NY,36081010200,36081010200,12.84,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081010300,NY,36081010300,36081010300,2.31,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081010400,NY,36081010400,36081010400,11.61,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081010500,NY,36081010500,36081010500,6.05,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081010600,NY,36081010600,36081010600,11.33,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081010701,NY,36081010701,36081010701,N/A,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081010800,NY,36081010800,36081010800,11.4,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081011000,NY,36081011000,36081011000,9.06,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081011100,NY,36081011100,36081011100,1.45,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081011200,NY,36081011200,36081011200,6.97,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081011300,NY,36081011300,36081011300,2.13,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081011400,NY,36081011400,36081011400,8.77,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081011500,NY,36081011500,36081011500,1.99,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081011600,NY,36081011600,36081011600,6.71,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081011700,NY,36081011700,36081011700,1.69,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081011800,NY,36081011800,36081011800,6.32,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081011900,NY,36081011900,36081011900,1.56,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081012000,NY,36081012000,36081012000,4.57,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081012100,NY,36081012100,36081012100,1.24,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081012200,NY,36081012200,36081012200,8.32,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081012301,NY,36081012301,36081012301,2.6,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081012400,NY,36081012400,36081012400,8.95,2020,2020,Census,"New York (City, 2020)"
Census Tract,36081012500,NY,36081012500,36081012500,2.25,2020,2020,Census,"New York (City, 2020)"
